fileName,indexFile,indexDR,classNum,scoreA,scoreM,scoreDes,DSC,CAL,HM,LDA,WII,SIL,GAM,ABW,CS,HDM 10,ABTN,HDM 5,CDM 4,CDM 3,DC 10%,CDM 5,CDM 2,CDM 6,CDM 7,DC 5%,CDM 8,CDM 10,CDM 9,HDM 20,HDM 40,DC 20%,HDM 80,DC 2%,DUNN,DC 1%,DC 0.5%,CDM 1,DC 0.2%,DC 0.1%,AWTN
gauss-n500-10d-5largeCl_TSNE.csv,53,4,1,1,1,0,66.800000,25.403391,77.591217,0.019158,0.449341,0.074079,0.101716,1.085195,0.756241,70.664315,383.154991,52.764631,46.276128,48.307962,57.306466,41.445202,57.253863,37.726437,36.334714,73.025448,34.216615,33.595181,33.736135,83.813526,95.148248,47.472035,99.196249,94.373088,0.005526,99.484846,99.982459,83.909105,100.000000,100.000000,353.074711
gauss-n500-10d-5largeCl_TSNE.csv,53,4,2,2,3,0,85.000000,141.606986,81.458431,0.703959,0.308787,0.249614,0.355634,1.327200,0.905281,82.739081,427.672475,69.390854,49.515035,47.005432,72.077702,46.431836,62.750367,46.198479,44.969211,83.246574,44.450287,44.534928,44.450591,92.714803,97.843666,57.853566,100.000000,96.346490,0.005648,99.565326,99.982459,81.968827,100.000000,100.000000,322.236644
gauss-n500-10d-5largeCl_TSNE.csv,53,4,3,2,1,0,63.200000,17.084149,78.123597,0.003933,0.456289,0.063760,0.082619,1.068728,0.823104,77.414190,380.962918,66.176669,40.521227,44.729536,67.229411,34.463647,54.754352,33.837768,33.345659,78.154651,30.698192,29.120527,30.168848,88.332096,95.013477,58.231251,99.598125,94.725519,0.005526,99.461528,99.975735,83.623963,100.000000,100.000000,356.463832
gauss-n500-10d-5largeCl_TSNE.csv,53,4,4,3,2,0,77.400000,54.153114,84.554209,0.210055,0.386611,0.130251,0.200572,1.182026,0.936567,86.634826,415.244884,78.904463,46.273031,52.006454,79.571586,42.037352,68.790144,38.755758,37.134694,87.037540,35.099784,32.998936,33.429748,93.511007,98.382749,73.100641,100.000000,97.417952,0.010485,99.780476,99.999415,87.294398,100.000000,100.000000,351.299338
gauss-n500-10d-5largeCl_TSNE.csv,53,4,5,3,2,0,67.800000,24.727345,70.499227,0.100223,0.464765,0.065381,0.052773,1.029321,0.623473,58.476697,367.113628,40.607455,39.847836,42.782139,39.596698,38.574069,58.658996,37.199607,36.677504,59.547169,35.058540,32.640405,33.884166,78.023284,93.935310,25.248944,99.598125,91.115838,0.007753,99.230733,99.985675,80.638110,100.000000,100.000000,356.656272
gauss-n500-5d-3smallCl_PCA_data.csv,54,1,1,5,5,1,100.000000,372.941191,96.556544,4.851549,0.053838,0.468649,0.681284,1.802342,0.997996,100.000000,415.762210,92.956788,70.964527,76.311895,98.073231,68.135336,83.836938,66.526418,65.493340,99.998080,64.046504,62.276144,63.083139,100.000000,100.000000,85.972614,100.000000,100.000000,0.104236,100.000000,100.000000,92.859863,100.000000,100.000000,230.678814
gauss-n500-5d-3smallCl_PCA_data.csv,54,1,2,5,5,1,97.394790,302.856660,92.475065,3.127798,0.137265,0.405153,0.579744,1.686648,0.960922,93.742348,383.161554,84.733537,67.288546,74.410522,89.239737,62.853043,83.337274,60.809994,59.568209,94.699115,57.112998,56.190896,56.156360,95.716161,97.532261,72.559218,100.000000,98.372495,0.006118,99.875429,99.991898,91.539404,100.000000,100.000000,227.173333
gauss-n500-5d-3smallCl_PCA_data.csv,54,1,3,5,5,1,95.991984,256.785531,92.624244,1.442323,0.177920,0.370848,0.480734,1.527058,0.962926,93.742348,386.803367,86.093970,61.632554,69.059622,89.604722,57.567753,83.620342,55.507821,54.006980,94.701035,52.297038,49.631636,50.597798,95.716161,97.532261,75.463097,100.000000,98.372495,0.006824,99.875429,99.991898,86.636911,100.000000,100.000000,253.299727
gauss-n500-5d-3smallCl_RobPCA_data.csv,54,2,1,5,5,1,100.000000,364.924790,96.576230,4.190678,0.059050,0.465810,0.675481,1.792580,0.997996,99.595960,415.048192,97.918304,71.205647,76.475012,98.129375,69.790796,86.552440,66.874769,65.817596,99.999706,64.275739,62.299437,63.079897,100.000000,100.000000,86.070700,100.000000,100.000000,0.103577,100.000000,100.000000,91.954089,100.000000,100.000000,231.536736
gauss-n500-5d-3smallCl_RobPCA_data.csv,54,2,2,5,5,1,97.394790,305.897606,92.509743,3.136285,0.134553,0.407002,0.583613,1.694213,0.961055,94.208702,383.619044,87.225582,67.936600,75.524748,89.396469,64.219859,83.733990,60.592836,60.138942,94.815754,57.683067,55.938663,55.825957,96.150453,97.283557,72.866548,100.000000,98.373661,0.005095,99.858725,99.989257,90.749543,100.000000,100.000000,226.429044
gauss-n500-5d-3smallCl_RobPCA_data.csv,54,2,3,5,5,1,95.991984,259.668944,92.654142,1.071055,0.174707,0.373229,0.485180,1.533371,0.963059,94.612742,387.489942,87.666652,63.215865,70.328938,89.759527,60.272247,84.353190,57.552334,55.140068,94.816048,53.178609,50.486758,51.422645,96.150453,97.283557,75.739348,100.000000,98.373661,0.005687,99.858725,99.989257,86.520909,100.000000,100.000000,252.704661
gauss-n500-5d-3smallCl_GlimmerMDS.csv,54,3,1,5,5,1,98.400000,488.492126,94.142678,0.441118,0.005220,0.478947,0.747968,1.909342,0.986333,96.135425,394.049609,93.120287,61.581138,67.739060,93.060784,60.217507,76.276435,58.079396,56.221041,97.597455,54.316294,52.957991,53.717320,98.545158,100.000000,79.776511,100.000000,99.820646,0.026764,100.000000,100.000000,90.557161,100.000000,100.000000,206.379780
gauss-n500-5d-3smallCl_GlimmerMDS.csv,54,3,2,4,5,1,90.600000,293.178870,86.585506,1.763228,0.191995,0.354532,0.529308,1.591197,0.841264,84.492929,345.989810,76.129191,56.320580,62.676394,78.651131,52.143979,75.882545,48.469062,47.360238,87.355390,44.806254,43.394354,44.488298,90.219685,96.180813,60.146368,98.645410,96.409858,0.004368,99.632804,99.957937,84.952814,100.000000,100.000000,217.439897
gauss-n500-5d-3smallCl_GlimmerMDS.csv,54,3,3,4,5,1,89.400000,120.200496,86.577948,1.201656,0.340761,0.218899,0.263693,1.223773,0.933276,83.839446,317.047095,75.878015,59.138082,63.013362,77.733311,57.293236,70.443545,55.327388,54.651653,86.905953,53.649700,52.474861,53.330517,90.871314,96.180813,60.381566,98.645410,96.543573,0.004228,99.632804,99.957937,88.434025,100.000000,100.000000,259.073358
gauss-n500-5d-3smallCl_TSNE.csv,54,4,1,5,5,1,98.997996,802.464208,97.924133,4.020515,-0.217542,0.564474,0.854476,2.255661,1.000000,100.000000,561.507673,100.000000,59.523623,65.287617,99.382016,56.136568,81.180172,53.293744,50.744390,100.000000,49.446724,47.053422,48.409982,100.000000,100.000000,92.449918,100.000000,100.000000,0.176312,100.000000,100.000000,89.979608,100.000000,100.000000,248.932656
gauss-n500-5d-3smallCl_TSNE.csv,54,4,2,4,5,1,73.547094,101.487889,90.670120,0.424554,0.310133,0.256405,0.374134,1.351432,0.970474,89.200292,429.573790,81.859613,65.240312,68.435118,84.236649,62.628949,80.427227,60.945211,59.336392,91.351089,58.632120,57.137976,58.185890,95.276426,99.593220,65.908752,100.000000,98.299196,0.014106,99.885292,100.000000,90.694194,100.000000,100.000000,317.865717
gauss-n500-5d-3smallCl_TSNE.csv,54,4,3,4,5,1,86.973948,249.333537,90.789873,2.096819,0.194407,0.326747,0.417927,1.466540,0.970474,89.200292,464.224114,81.859613,66.460337,67.761855,84.801834,64.835501,79.427018,63.673970,62.777597,91.351089,62.424425,61.673570,62.238353,95.276426,99.593220,72.726557,100.000000,98.299196,0.014660,99.885292,100.000000,90.576424,100.000000,100.000000,316.543793
gauss-n500-5d-3largeCl_PCA_data.csv,55,1,1,3,2,0,72.800000,91.839127,59.703588,0.241185,0.405324,0.132278,0.182089,1.197057,0.657774,33.254621,266.804917,25.262661,42.221089,51.668352,29.520195,35.212213,56.587971,34.501871,30.917546,42.410342,28.947726,28.943165,28.422536,48.490804,70.930685,20.427130,91.967871,78.642507,0.002313,97.037072,99.640057,83.196796,99.992902,99.999703,222.883993
gauss-n500-5d-3largeCl_PCA_data.csv,55,1,2,2,1,0,78.200000,62.872786,74.096913,0.042251,0.401691,0.130317,0.171734,1.170145,0.800908,65.612917,274.079194,60.663399,53.083666,57.365518,60.258029,47.947684,65.493179,43.442168,40.866109,69.128495,38.039611,34.867111,35.951500,74.366179,88.522555,53.594794,97.188755,89.601386,0.003251,98.607046,99.828682,88.027725,99.997634,100.000000,234.226695
gauss-n500-5d-3largeCl_PCA_data.csv,55,1,3,2,1,0,75.200000,75.235850,64.723526,0.398435,0.409957,0.130100,0.165680,1.161873,0.735533,44.794309,266.623550,36.188265,48.185704,54.178585,41.614796,46.288164,61.911760,42.588332,39.562547,53.026550,38.604925,36.491617,37.596207,57.795263,78.442556,32.621888,93.975904,83.353720,0.002300,97.642156,99.694397,84.244279,99.994085,99.999703,229.477449
gauss-n500-5d-3largeCl_RobPCA_data.csv,55,2,1,2,2,0,72.690763,80.712654,60.430991,0.313651,0.410988,0.128658,0.179806,1.187000,0.642163,33.965126,255.274671,24.102666,38.199562,42.136334,27.982127,31.617420,51.693147,32.276315,31.114831,40.345524,28.771420,28.865328,27.017515,49.060750,74.922386,18.508618,92.447696,72.971893,0.002095,95.665437,99.641540,82.374297,99.990893,99.999107,215.058635
gauss-n500-5d-3largeCl_RobPCA_data.csv,55,2,2,2,1,0,77.510040,57.242348,73.741872,0.192752,0.410173,0.121475,0.162094,1.151735,0.809235,65.357221,260.287585,59.616938,49.417540,52.503131,58.850422,44.705235,59.500253,41.551595,39.675058,67.571759,37.936741,36.287807,37.211168,75.621903,88.511844,51.931026,95.669173,86.971521,0.002095,97.883317,99.793518,87.035313,99.995335,99.999702,225.996153
gauss-n500-5d-3largeCl_RobPCA_data.csv,55,2,3,2,2,0,76.907631,92.605902,65.378895,0.072476,0.392300,0.149389,0.192036,1.199518,0.719871,47.587104,260.680054,37.847760,41.291203,48.218294,40.575914,37.128672,58.990959,36.242327,34.393113,51.018500,31.537815,30.045984,30.900611,59.850952,81.270896,31.876431,95.167785,78.768139,0.002095,96.620561,99.731056,82.284743,99.993190,99.999405,217.320620
gauss-n500-5d-3largeCl_GlimmerMDS.csv,55,3,1,1,1,0,64.314516,34.058822,52.758272,0.135455,0.457710,0.065336,0.091889,1.088843,0.575589,21.857056,275.105048,14.046156,32.032877,39.307891,17.362509,29.676048,55.211183,25.543195,26.716856,31.618489,25.217633,23.806455,24.440442,43.439151,74.990106,11.006878,92.717465,77.320723,0.001162,97.117234,99.675577,65.371465,99.993774,99.999404,252.658209
gauss-n500-5d-3largeCl_GlimmerMDS.csv,55,3,2,1,1,0,75.000000,59.878868,72.612067,0.046578,0.396122,0.136722,0.188698,1.187042,0.794074,63.839251,298.922357,56.960151,39.564268,47.336612,58.114228,34.553010,56.105202,33.176482,29.647449,67.832393,27.637715,26.847095,27.310653,79.445928,89.771392,52.200192,97.572488,91.069465,0.003287,98.968391,99.877664,82.975821,99.997925,100.000000,251.821216
gauss-n500-5d-3largeCl_GlimmerMDS.csv,55,3,3,1,1,0,64.314516,17.409529,55.367935,0.052906,0.475174,0.039013,0.050566,1.039882,0.629131,29.552760,269.818782,23.444587,34.815311,42.464902,26.928024,33.165645,56.916004,29.468369,27.657996,39.100989,27.301231,27.591525,27.326830,47.297711,75.647012,21.502401,91.908294,79.859925,0.001162,97.433194,99.700917,66.759386,99.994070,99.999404,259.470503
gauss-n500-5d-3largeCl_TSNE.csv,55,4,1,1,1,0,49.800000,1.196129,60.142950,0.000674,0.491498,0.012375,0.015891,1.016764,0.669662,29.815190,371.525887,12.828769,33.737593,36.843180,18.248334,31.429200,45.922382,29.897267,28.516739,39.896135,27.430835,25.917333,27.121191,59.869073,91.755586,7.582971,99.597315,86.618552,0.007196,99.395113,99.987442,73.125712,100.000000,100.000000,365.400463
gauss-n500-5d-3largeCl_TSNE.csv,55,4,2,1,1,0,65.000000,15.464487,75.710126,0.058566,0.460163,0.057172,0.078819,1.073359,0.783141,66.879576,388.163954,55.404825,39.201640,42.867462,59.552146,37.009173,50.797039,36.550922,35.215336,72.050934,35.975636,35.307619,36.584416,79.763520,94.992268,49.717110,99.597315,93.664359,0.008525,99.651563,99.992991,77.279628,100.000000,100.000000,361.634709
gauss-n500-5d-3largeCl_TSNE.csv,55,4,3,1,1,0,60.600000,16.966972,64.808362,0.048648,0.477422,0.031117,0.035820,1.035886,0.738481,41.941877,376.200514,27.865916,33.017513,40.524700,32.472631,30.853827,51.999130,29.501081,29.089052,50.542786,28.527433,27.659806,28.655221,66.907943,94.048236,23.537864,100.000000,89.393819,0.007347,99.535820,99.993283,76.286343,100.000000,100.000000,363.167998
gauss-n500-5d-5smallCl_PCA_data.csv,56,1,1,4,5,1,95.959596,268.718250,92.990164,1.265308,0.097979,0.421785,0.648610,1.721288,0.943968,95.195550,390.532943,90.335911,62.026810,68.062185,91.529835,60.602196,74.726093,57.996288,57.416360,96.085969,56.211940,55.551575,56.226700,97.154472,99.188641,80.640022,99.594868,99.317011,0.005879,99.908872,99.990110,91.766892,100.000000,100.000000,226.884188
gauss-n500-5d-5smallCl_PCA_data.csv,56,1,2,3,2,0,72.323232,53.800522,75.290078,0.233393,0.449903,0.063841,0.043762,1.032129,0.814686,62.854835,279.812869,54.709515,42.011876,52.366672,57.275788,40.316593,62.245473,38.265287,37.985340,67.962629,37.427968,32.764780,35.544596,72.521966,88.153422,47.051958,95.742157,89.449813,0.002629,98.487637,99.801100,85.889238,99.998518,100.000000,271.102497
gauss-n500-5d-5smallCl_PCA_data.csv,56,1,3,3,2,0,81.212121,138.412665,76.519168,0.091027,0.359366,0.180433,0.196158,1.186525,0.727430,59.118957,299.546715,50.436565,56.906859,63.613694,55.402066,54.046744,72.480962,50.919587,48.309402,65.772860,47.061847,45.894978,46.840714,67.766718,83.918010,43.142707,95.337026,87.573404,0.001682,98.206384,99.791000,89.302073,99.996219,99.999404,252.457188
gauss-n500-5d-5smallCl_RobPCA_data.csv,56,2,1,4,5,1,95.967742,267.276486,92.909986,1.285838,0.100642,0.420019,0.646347,1.716682,0.944031,94.718177,389.724166,88.906009,61.847942,68.556352,91.375724,60.727477,75.169397,58.237822,57.784970,96.002068,56.602722,55.690899,56.430382,97.725821,99.595415,80.493466,100.000000,99.320630,0.008299,99.923052,99.993897,91.700892,100.000000,100.000000,227.021786
gauss-n500-5d-5smallCl_RobPCA_data.csv,56,2,2,3,2,0,73.185484,56.179603,76.047435,0.245670,0.446231,0.069428,0.050616,1.038723,0.821564,63.151541,280.809196,55.750828,41.125770,51.570238,57.911236,39.243413,62.186738,39.114650,38.153056,68.595460,37.320958,33.165645,35.935978,72.174367,88.915579,47.564854,96.361186,89.588621,0.003521,98.594281,99.822213,86.222906,99.999408,100.000000,270.340696
gauss-n500-5d-5smallCl_RobPCA_data.csv,56,2,3,3,2,0,81.250000,138.583251,76.759540,0.086797,0.359130,0.181002,0.197677,1.187256,0.722942,58.545905,299.433267,50.515581,55.027591,63.779323,55.606087,52.983011,73.861693,50.052557,47.959733,65.974458,47.398038,46.195202,46.889148,68.017697,86.388898,43.282447,95.247350,87.642697,0.004311,98.323391,99.820343,89.340097,100.000000,100.000000,252.206203
gauss-n500-5d-5smallCl_GlimmerMDS.csv,56,3,1,4,5,1,92.369478,192.797530,90.409706,0.936075,0.207749,0.337489,0.515947,1.504445,0.916685,93.204124,379.915916,86.126897,59.328658,61.768357,86.093007,58.479407,67.530119,56.680595,55.838425,92.418298,55.293880,54.281998,55.241650,96.465052,99.194090,72.883502,100.000000,98.088705,0.006052,99.802931,99.987774,88.961457,100.000000,100.000000,252.528932
gauss-n500-5d-5smallCl_GlimmerMDS.csv,56,3,2,2,1,0,71.084337,39.482298,71.529720,0.007516,0.472105,0.033415,0.005603,0.995999,0.743725,53.776740,288.139342,45.302274,38.323498,42.004400,49.713718,33.460753,57.265976,32.308688,31.879890,59.309215,30.942906,28.074683,28.576986,66.754261,90.929574,41.599085,97.986577,85.156977,0.002321,98.363918,99.878762,84.172500,99.997631,100.000000,289.296885
gauss-n500-5d-5smallCl_TSNE.csv,56,4,1,5,5,1,95.791583,291.141738,94.447674,1.263029,0.089634,0.411214,0.618168,1.683066,0.965400,97.927315,525.801288,93.119722,57.832355,64.850940,96.060882,54.136645,86.070683,52.991185,52.099503,98.172823,51.122517,49.168554,49.992630,98.520399,98.782138,87.009329,100.000000,99.346416,0.014732,99.934589,100.000000,81.291519,100.000000,100.000000,312.406803
gauss-n500-5d-5smallCl_TSNE.csv,56,4,2,2,1,0,69.138277,47.345619,75.289995,0.131319,0.455597,0.047923,0.038602,1.042120,0.752455,58.785773,383.826489,48.389882,45.915091,52.131718,50.901101,43.926774,64.967556,43.608070,39.593822,63.448176,39.718925,37.742438,38.903660,76.785551,93.992288,42.391237,98.788694,89.506490,0.002917,99.037689,99.953955,82.335185,99.999112,100.000000,368.313091
gauss-n500-5d-5smallCl_TSNE.csv,56,4,4,3,2,0,84.168337,118.171675,87.555617,0.438773,0.303775,0.224135,0.303961,1.307872,0.934116,83.865016,455.984657,78.247114,57.366854,61.684622,79.219361,55.098817,79.882600,54.718146,53.526928,86.130879,53.028075,51.616879,52.293579,90.734300,98.358277,71.836993,100.000000,96.136528,0.005437,99.683155,99.990091,88.196478,100.000000,100.000000,348.646241
gauss-n500-5d-5largeCl_PCA_data.csv,57,1,1,1,1,0,75.456389,39.798385,81.066509,0.003892,0.436096,0.078903,0.101394,1.089169,0.854387,75.257395,289.489241,69.450285,45.103460,50.960173,69.824214,46.698836,61.209851,41.053757,39.776974,78.316884,36.958793,36.837803,37.227543,85.339320,92.992592,63.486695,98.625193,93.521797,0.005510,99.051972,99.939816,83.395049,100.000000,100.000000,265.789116
gauss-n500-5d-5largeCl_PCA_data.csv,57,1,2,3,2,0,88.843813,137.903732,79.482188,0.093931,0.308726,0.248871,0.347508,1.335098,0.866211,75.000863,324.752147,66.928700,54.906515,55.896269,67.869903,51.342296,65.565160,51.089644,48.328302,76.316258,47.920050,46.559915,47.411517,85.660845,94.297352,56.375370,98.778833,93.266649,0.002488,99.061385,99.951776,88.980786,99.998226,100.000000,243.242155
gauss-n500-5d-5largeCl_PCA_data.csv,57,1,3,1,1,0,65.517241,32.344017,64.645526,0.129961,0.482288,0.016293,-0.016306,0.987730,0.664654,40.662312,268.108859,32.379772,41.646069,46.188532,34.968146,37.442000,53.514211,36.885244,35.696388,46.110902,34.590818,31.655528,33.181904,59.461191,81.225904,28.972660,96.436274,80.248139,0.004209,96.913022,99.852143,74.512572,100.000000,100.000000,271.439301
gauss-n500-5d-5largeCl_PCA_data.csv,57,1,4,1,1,0,74.645030,58.459081,71.419498,0.255879,0.449184,0.066873,0.044741,1.031464,0.748283,51.758818,275.584862,43.232419,48.802947,55.275464,46.788409,45.977941,61.794133,44.562337,40.694850,55.960743,39.530007,37.761048,38.795030,66.893319,84.230973,38.716120,96.436274,83.606828,0.004544,97.526167,99.878831,83.020282,100.000000,100.000000,267.178237
gauss-n500-5d-5largeCl_PCA_data.csv,57,1,5,3,2,0,80.730223,103.097500,76.678965,0.513797,0.358600,0.190345,0.253180,1.233707,0.796954,65.323969,309.907055,56.844368,45.751180,49.664907,61.024212,44.204271,64.474155,41.641754,40.535657,69.808928,37.260023,36.130645,36.335003,80.054233,93.021454,51.383621,97.964722,90.513087,0.002464,98.699226,99.915090,81.222724,99.998226,100.000000,251.199952
gauss-n500-5d-5largeCl_RobPCA_data.csv,57,2,1,2,2,0,75.604839,44.386337,80.279956,0.172048,0.433231,0.081562,0.102867,1.091481,0.882576,73.858006,286.238105,65.780000,44.161263,47.445530,68.288166,40.470657,69.440460,36.837124,34.920216,77.144317,34.542549,33.945757,34.638290,83.963985,91.529136,61.914593,98.230144,93.411127,0.002235,99.092387,99.884948,85.936210,99.997927,99.999702,262.247397
gauss-n500-5d-5largeCl_RobPCA_data.csv,57,2,2,3,2,0,88.709677,146.258568,80.142288,0.801602,0.299430,0.256772,0.361760,1.352654,0.840859,72.703141,323.577655,65.312066,53.706549,56.503932,68.763211,52.418210,75.689866,50.202564,49.034079,77.419409,47.530760,45.189985,46.291971,85.376755,93.068511,57.241310,99.038769,94.052602,0.003335,99.195887,99.913241,88.420632,99.999112,100.000000,239.216791
gauss-n500-5d-5largeCl_RobPCA_data.csv,57,2,3,2,1,0,66.330645,33.641910,65.142969,0.030839,0.479698,0.020631,-0.008638,0.993491,0.711339,40.629697,265.885629,33.184555,39.754832,43.346205,36.306924,39.840660,64.958989,37.036357,36.318673,47.823272,35.047337,32.210734,33.538885,59.586109,79.969073,30.037515,94.591330,83.383551,0.002566,97.652050,99.766463,75.833335,99.996151,100.000000,267.627684
gauss-n500-5d-5largeCl_RobPCA_data.csv,57,2,4,2,1,0,73.991935,50.665767,70.639238,0.089362,0.460525,0.051319,0.022663,1.010261,0.711430,51.346164,268.735168,42.748402,42.322374,46.540001,45.901114,40.934884,66.456379,39.209006,38.510156,55.371008,37.456031,35.895862,36.567913,64.960214,84.246601,37.927611,95.399955,85.035313,0.002499,98.095910,99.799726,85.540228,99.996447,100.000000,266.005721
gauss-n500-5d-5largeCl_GlimmerMDS.csv,57,3,1,1,1,0,76.753507,40.120098,77.921985,0.091333,0.441347,0.070381,0.095289,1.076374,0.857672,72.692243,319.246094,65.874732,45.368589,49.796726,68.046639,40.918973,65.131947,40.760799,38.687923,75.909829,38.636310,37.608122,37.837271,81.549085,92.655983,62.445754,96.780684,92.567314,0.002410,99.016576,99.938255,85.389192,99.998223,100.000000,296.594110
gauss-n500-5d-5largeCl_GlimmerMDS.csv,57,3,2,2,2,0,84.969940,150.506893,76.638572,0.076833,0.304255,0.242579,0.350602,1.345458,0.798097,70.084485,363.588528,61.570582,47.380584,51.824131,64.891752,45.689269,65.888221,44.550883,43.072115,72.913907,41.754179,40.166488,40.774436,81.513673,92.978811,55.758511,97.585513,91.747810,0.003354,98.873518,99.929078,83.279915,99.999112,100.000000,270.234051
gauss-n500-5d-5largeCl_GlimmerMDS.csv,57,3,3,1,1,0,70.941884,61.916838,64.367398,0.175701,0.443659,0.071209,0.069930,1.067170,0.697008,43.452245,313.354340,38.115765,35.840126,38.965667,39.127991,31.690549,59.577019,27.659523,26.342991,48.652306,25.524171,24.209582,25.342548,61.096240,85.131718,33.499727,95.171026,82.733274,0.002479,97.515345,99.819089,79.902743,99.998223,100.000000,293.631051
gauss-n500-5d-5largeCl_GlimmerMDS.csv,57,3,4,1,1,0,67.935872,37.864827,62.794079,0.090695,0.472829,0.032312,0.012025,1.005543,0.679903,41.256242,302.111815,36.363557,37.974493,47.378018,38.545601,33.837705,64.575149,29.595244,25.078528,47.611589,25.471755,23.754985,26.078938,57.732277,84.036455,33.162290,95.975855,82.080955,0.002410,97.541007,99.836130,78.737816,99.998816,100.000000,300.446458
gauss-n500-5d-5largeCl_GlimmerMDS.csv,57,3,5,1,1,0,73.146293,60.278769,70.257510,0.267661,0.427152,0.102805,0.121516,1.096724,0.770212,56.982593,320.228113,47.913245,43.093070,47.382069,51.671275,40.122315,56.618743,38.928982,37.860927,61.041251,36.292358,35.674812,36.035761,71.238937,88.579934,44.485262,96.780684,88.179562,0.002410,98.519096,99.914663,83.814092,99.997927,100.000000,291.986155
gauss-n500-5d-5largeCl_TSNE.csv,57,4,1,1,1,0,69.000000,15.749128,78.390658,0.012006,0.476771,0.029702,0.028109,1.021669,0.859210,74.924189,366.098134,63.916895,42.811427,46.944853,66.861290,43.170425,57.597552,41.107872,40.924109,77.555611,39.365995,36.468256,37.715889,85.952442,96.500673,58.432566,99.330208,93.864147,0.005957,99.619472,99.977894,83.091333,100.000000,100.000000,358.333281
gauss-n500-5d-5largeCl_TSNE.csv,57,4,2,2,2,0,78.200000,91.093307,77.391485,0.271765,0.364307,0.183553,0.252962,1.228175,0.791781,71.059030,411.088377,60.561269,42.015286,50.739897,63.334227,40.164724,69.201965,38.784608,37.367142,75.876650,37.944493,34.624884,36.125966,85.896358,95.558546,52.821054,100.000000,94.318106,0.003761,99.550791,99.964224,83.748469,99.999409,100.000000,334.714872
gauss-n500-5d-5largeCl_TSNE.csv,57,4,3,1,1,0,68.000000,32.249620,67.676581,0.124550,0.469390,0.042227,0.032884,1.024349,0.742167,51.769112,365.304812,36.542271,41.501314,44.132658,39.910001,40.173774,59.188663,40.292486,39.354565,56.743196,39.323997,37.989034,37.957778,72.494633,93.135935,31.373617,99.196249,89.661861,0.007107,99.365598,99.970041,80.641360,100.000000,100.000000,356.621598
gauss-n500-5d-5largeCl_TSNE.csv,57,4,4,1,1,0,63.000000,28.103445,70.750293,0.110873,0.479841,0.025093,-0.004545,0.996875,0.687190,56.301589,359.150712,42.625020,40.750924,44.983947,44.855544,36.860161,56.818941,35.803338,34.767952,60.700750,34.065013,32.959121,33.649849,74.710748,93.270525,34.814021,98.928332,90.116918,0.003718,99.189965,99.934847,80.121692,99.999409,100.000000,360.276589
gauss-n500-5d-5largeCl_TSNE.csv,57,4,5,1,1,0,69.000000,35.160985,74.199312,0.084062,0.429701,0.105839,0.154860,1.134155,0.833262,67.969005,391.356383,52.181972,45.374108,49.568292,56.544220,44.654409,58.139769,44.326990,43.424787,73.019829,42.627744,42.750944,42.622851,82.209322,94.347241,43.474429,99.598125,93.021446,0.006609,99.464809,99.967423,81.909462,100.000000,100.000000,345.064354
olive_PCA_data.csv,58,1,2,5,5,1,89.165187,231.807481,95.761593,0.357315,0.203535,0.327985,0.462505,1.460550,0.997336,96.856417,388.504034,92.223763,68.908194,76.018416,86.350950,64.403055,84.962615,64.118539,62.446988,95.554092,59.561685,57.252973,58.738660,99.354011,100.000000,71.195372,100.000000,99.829520,0.026428,100.000000,100.000000,87.430828,100.000000,100.000000,265.998495
olive_PCA_data.csv,58,1,3,3,4,1,88.987567,145.081080,85.412351,0.636538,0.327580,0.233734,0.298602,1.271013,0.902012,81.688543,346.903806,72.449864,60.625844,63.762455,65.247508,59.966777,71.913851,58.746509,58.174849,77.813068,56.810296,54.199869,55.397550,87.894711,95.220445,49.137815,98.574257,91.900541,0.004162,98.626839,99.894462,89.309895,99.994691,100.000000,272.934996
olive_RobPCA_data.csv,58,2,2,5,5,1,89.222615,197.224214,95.858705,0.863837,0.237707,0.306132,0.415616,1.393167,0.997350,96.436530,363.021313,91.259023,68.627731,76.785471,85.828120,62.393435,86.667147,61.547750,58.743128,95.478471,55.461282,52.994347,54.013938,99.511641,100.000000,68.917606,100.000000,99.827372,0.025104,100.000000,100.000000,85.859749,100.000000,100.000000,260.572721
olive_RobPCA_data.csv,58,2,3,3,4,1,91.342756,164.899349,85.379945,0.654790,0.311254,0.247942,0.319792,1.295608,0.898427,81.137700,337.421213,71.386006,61.488068,64.700670,64.725057,57.100648,76.335313,56.612995,55.718709,77.362702,54.223041,52.502329,53.309992,87.389820,95.750541,48.617661,98.937635,91.578044,0.004247,98.387711,99.881739,86.758635,99.993232,100.000000,260.434672
olive_GlimmerMDS.csv,58,3,1,4,5,1,94.755245,312.181481,87.914994,1.484147,0.215030,0.348776,0.514192,1.564537,0.932780,84.206276,342.646808,70.037176,60.522050,67.645076,77.393187,55.941564,83.569627,53.807231,52.235456,87.759745,50.242890,48.397765,48.839889,92.246637,98.377101,56.782317,99.299065,97.352524,0.006004,99.822719,99.983459,87.689749,100.000000,100.000000,219.008376
olive_GlimmerMDS.csv,58,3,2,5,5,1,73.776224,24.786326,92.397008,0.001354,0.500639,0.005362,-0.094477,0.902751,0.820135,91.953946,259.756165,80.614273,64.116020,73.052509,81.963488,57.881592,87.619776,54.983624,53.735723,93.882512,51.467648,48.306529,49.499131,96.651488,99.297835,58.136758,100.000000,99.291376,0.007092,99.954014,99.993035,85.529443,100.000000,100.000000,287.738545
